u,v,key,osmid,lit,lanes,surface,name,ref,highway,maxspeed,oneway,reversed,length,grade,grade_abs,elevation_change,junction,sidewalk,access,bridge,service,incline,tactile_paving,smoothness,tunnel,width,est_width,footway
6067373422,9789125102,0,"[1493818496, 1065962112, 615985961, 1493821491, 1065962111]",,,woodchips,Finse piste,,path,,False,"[False, True]",348.4762818843429,-0.011478543039917922,0.011478543039917922,-4.0,,,,yes,,,,,,,,
6067373435,6067373436,0,613947940,,,concrete,,,service,,False,False,23.787683093425706,0.0,0.0,0.0,,,,,,,,,,,,
6067373435,5808093231,0,645440798,,,concrete,,,path,,False,False,65.84757605292967,0.0,0.0,0.0,,,,,,,,,,,,
6067373435,6067373400,0,"[749028456, 748960881]",,,paving_stones,,,service,,False,True,83.82770957107873,0.04771691867124608,0.04771691867124608,4.0,,,,,parking_aisle,,,,,,,
6067373435,5808093178,0,1421400068,,,concrete,,,service,,False,False,73.06335471454327,0.0,0.0,0.0,,,,,parking_aisle,,,,,,,
6067373436,5253035930,0,613947940,,,concrete,,,service,,False,False,27.822714791146424,0.0,0.0,0.0,,,,,,,,,,,,
6067373436,6067373435,0,613947940,,,concrete,,,service,,False,True,23.787683093425706,0.0,0.0,0.0,,,,,,,,,,,,
6067373436,5808093179,0,613947917,,,concrete,,,service,,False,True,68.19218700175753,0.0,0.0,0.0,,,,,parking_aisle,,,,,,,
6067373436,6067373400,0,1421400069,,,paving_stones,,,service,,False,False,52.86603552266955,0.07566294617050971,0.07566294617050971,4.0,,,,,parking_aisle,,,,,,,
6133404096,2193472033,0,232375397,,,ground,,,track,,False,False,109.1502303043884,0.027485054237942223,0.027485054237942223,3.0,,,,,,,,,,,,
6133404096,2407298749,0,232375397,,,ground,,,track,,False,True,10.072126119402819,0.0,0.0,0.0,,,,,,,,,,,,
6133404096,7997767796,0,506293051,,,,,,track,,False,False,142.12942490337653,0.04925088527417029,0.04925088527417029,7.0,,,,,,,,,,,,
6154110571,619475921,0,657049138,yes,,asphalt,,,service,,False,True,6.3466932940026215,0.0,0.0,0.0,,,,,,,,good,,,,
6154110571,619475855,0,48825859,yes,,asphalt,,,service,,False,False,208.15040978718642,-0.014412654786830391,0.014412654786830391,-3.0,,,,,,,,good,,,,
6154110571,3881235467,0,454966876,,,unpaved,,,path,,False,True,97.90680076273429,0.030641385242176893,0.030641385242176893,3.0,,,,,,,,,,,,
6154110575,4512885206,0,454763978,,,unpaved,,,path,,False,False,35.00987822811859,0.0,0.0,0.0,,,,,,,,,,,,
6154110575,4512885208,0,454763978,,,unpaved,,,path,,False,True,65.18591204794716,-0.030681476060792252,0.030681476060792252,-2.0,,,,,,,,,,,,
6154110575,4550021341,0,"[657049141, 459086199]",,,"['wood', 'unpaved']",,,path,,False,False,51.85768225507304,0.0,0.0,0.0,,,no,boardwalk,,,,,,,,
6154111689,11967483783,0,454763907,,,unpaved,,,path,,False,False,372.1745314261795,0.010747645693733873,0.010747645693733873,4.0,,,,,,,,,,,,
6154111689,4512808598,0,454763907,,,unpaved,,,path,,False,True,189.18827775299476,-0.010571479500496382,0.010571479500496382,-2.0,,,,,,,,,,,,
6154111689,4512885495,0,454763964,,,unpaved,,,path,,False,False,108.96557967183986,0.0,0.0,0.0,,,,,,,,,,,,
6154111716,4512808494,0,48938509,,,,,,track,,False,False,195.53210069204266,-0.02557124882463598,0.02557124882463598,-5.0,,,forestry,,,,,,,,,
6154111716,4529289865,0,384910797,,,fine_gravel,,,track,,False,True,308.9907286641571,-0.016181715294877067,0.016181715294877067,-5.0,,,forestry,,,,,intermediate,,,,
6154111716,6154111719,0,454745046,,,,,,track,,False,True,111.10690659306145,0.0,0.0,0.0,,,,,,,,,,,,
6154111716,620000667,0,"[372239416, 48863607]",,,asphalt,Beukendreef,,"['residential', 'track']",,False,True,288.17516723293426,-0.024290781427193014,0.024290781427193014,-7.0,,,,,,,,intermediate,,,,
6154111719,6154111733,0,384910798,,,,,,track,,False,True,175.32955099853567,-0.039924815640795565,0.039924815640795565,-7.0,,,,,,,,,,,,
6154111719,3882667627,0,384910800,,,,,,path,,False,False,54.15883565862479,0.0,0.0,0.0,,,,,,,,,,,,
6154111719,6154111716,0,454745046,,,,,,track,,False,False,111.10690659306145,0.0,0.0,0.0,,,,,,,,,,,,
6154111722,3013375458,0,657049146,no,,asphalt,,,service,,False,True,22.99139442866122,0.0,0.0,0.0,,,,,,,,,,,,
6154111733,6154111719,0,384910798,,,,,,track,,False,False,175.32955099853567,0.039924815640795565,0.039924815640795565,7.0,,,,,,,,,,,,
6154111733,2218316885,0,"[384910792, 48863602, 384910799]",,,"['dirt', 'asphalt']",Rode Kruisstraat,,"['residential', 'path']",50,False,"[False, True]",194.0673567154415,0.0,0.0,0.0,,,,,,,,,,,,
6154111733,3882667610,0,384910807,,,dirt,,,path,,False,False,524.5817980181371,0.0019062804004599215,0.0019062804004599215,1.0,,,,,,,,,,,,
6154111737,2327731684,0,657049151,,,paving_stones,,,path,,False,True,15.799265834452346,0.0,0.0,0.0,,,,,,,,,,,,
6154111737,6154111739,0,657049152,,,gravel,,,service,,False,False,12.492395753346315,0.0,0.0,0.0,,,,,parking_aisle,,,,,,,
6154111737,3882667610,0,657049152,,,gravel,,,service,,False,True,32.29280658816295,0.0,0.0,0.0,,,,,parking_aisle,,,,,,,
6154111739,6154111737,0,657049152,,,gravel,,,service,,False,True,12.492395753346315,0.0,0.0,0.0,,,,,parking_aisle,,,,,,,
6154111746,619499885,0,48832730,,,paving_stones,,,path,,False,False,16.303493684329926,-0.18400963977944462,0.18400963977944462,-3.0,,,,,,,,,,,,
6154111746,2327731691,0,657049150,,,paving_stones,,,path,,False,False,17.397032753583158,0.0,0.0,0.0,,,,,,,,,,,,
6154111746,3881235508,0,"[459083086, 459083087, 402957937, 48832728, 48832729, 48832730]",,,"['paving_stones', 'wood']",,,"['footway', 'path']",,False,True,97.28967680752501,0.0,0.0,0.0,,,,yes,,,,,building_passage,,,
6154111747,619475871,0,384769724,,,asphalt,,,unclassified,,False,False,66.9311731727973,0.04482216369127209,0.04482216369127209,3.0,,,,,,,,intermediate,,,,
6154111747,619475855,0,384769724,,,asphalt,,,unclassified,,False,True,14.079251907433173,0.0,0.0,0.0,,,,,,,,intermediate,,,,
6154111747,619475859,0,657049153,,,gravel,,,path,,False,True,20.385533112184646,0.1471631859461585,0.1471631859461585,3.0,,,,,,,,,,,,
6157376440,5422511842,0,281457916,,,,Oud Kantoorstraat - Grensweg,,unclassified,,False,False,158.2817996210198,-0.012635691562698156,0.012635691562698156,-2.0,,,,,,,,,,,,
6157376440,6157376441,0,657409055,,,,,,track,,False,True,81.19772474455428,0.024631232048581937,0.024631232048581937,2.0,,,,,,,,,,,,
6157376440,416057363,0,281457916,,,,Oud Kantoorstraat - Grensweg,,unclassified,,False,True,159.18761797433297,0.0,0.0,0.0,,,,,,,,,,,,
6157376441,6157376440,0,657409055,,,,,,track,,False,False,81.19772474455428,-0.024631232048581937,0.024631232048581937,-2.0,,,,,,,,,,,,
6157376441,4538643791,0,546659570,,,ground,,,track,,False,False,101.67145319213054,0.0,0.0,0.0,,,,,,,,bad,,,,
6157376441,5422511843,0,546659570,,,ground,,,track,,False,True,165.03787950958827,-0.02423686011893779,0.02423686011893779,-4.0,,,,,,,,bad,,,,
6157376469,416057363,0,282172814,,,,Oud Kantoorstraat,,unclassified,,False,False,23.91232966190632,0.0,0.0,0.0,,,,,,,,,,,,
6157376469,416057361,0,282172814,,,,Oud Kantoorstraat,,unclassified,,False,True,74.98904292406675,-0.0933469707979623,0.0933469707979623,-7.0,,,,,,,,,,,,
6223404311,6223404312,0,664885575,,,,,,track,,False,True,11.354938453403925,0.0,0.0,0.0,,,,,,,,,,,,
6223404312,9718813586,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,False,121.36383440554712,0.008239686928961215,0.008239686928961215,1.0,,,,,,,,,,,,
6223404312,6223404316,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,True,105.57417182461923,-0.009472013682107865,0.009472013682107865,-1.0,,,,,,,,,,,,
6223404312,6223404311,0,664885575,,,,,,track,,False,False,11.354938453403925,0.0,0.0,0.0,,,,,,,,,,,,
6223404316,6223404317,0,664885577,,,wood,,,path,,False,True,9.718448156551682,0.0,0.0,0.0,,,,,,,,,,,,
6223404316,6223404312,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,False,105.57417182461923,0.009472013682107865,0.009472013682107865,1.0,,,,,,,,,,,,
6223404316,6223404318,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,True,257.4223160551155,0.007769334184577025,0.007769334184577025,2.0,,,,,,,,,,,,
6223404317,6223404316,0,664885577,,,wood,,,path,,False,False,9.718448156551682,0.0,0.0,0.0,,,,,,,,,,,,
6223404318,6223404316,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,False,257.4223160551155,-0.007769334184577025,0.007769334184577025,-2.0,,,,,,,,,,,,
6223404318,2317441031,0,"[222801929, 664885578]",,,"['ground', 'unpaved']",,,path,,False,"[False, True]",141.2317564952641,0.028322242102356995,0.028322242102356995,4.0,,,,,,,,very_bad,,,,
6223404318,4538542803,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,True,254.77229208636038,0.03140058887285998,0.03140058887285998,8.0,,,,,,,,,,,,
6223404325,4538542906,0,457761992,,,,,,track,,False,False,136.42364696576712,-0.021990322548354042,0.021990322548354042,-3.0,,,,,,,,,,,,
6223404325,1723979401,0,457761992,,,,,,track,,False,True,364.3950468464535,-0.0027442744039859954,0.0027442744039859954,-1.0,,,,,,,,,,,,
6223404325,4538597294,0,664885581,,,,,,track,,False,False,124.87064073551808,-0.00800828756951802,0.00800828756951802,-1.0,,,,,,,,,,,,
6223404326,5422556792,0,562495741,,,,,,track,,False,False,258.34790835695236,0.02322449613840094,0.02322449613840094,6.0,,,,,,,,,,,,
6223404326,2312962112,0,607144701,,,,,,track,,False,True,49.774286695086886,-0.18081625267948584,0.18081625267948584,-9.0,,,,,,,,,,,,
6268483753,2327690531,0,223925227,,,,,,track,,False,False,111.29102343199936,-0.017970901320914105,0.017970901320914105,-2.0,,,,,,,,,,,,
6268483753,2327690542,0,223925227,,,,,,track,,False,True,8.93741116492323,0.0,0.0,0.0,,,,,,,,,,,,
6268483753,6268483754,0,669399485,,,,,,track,,False,True,184.0851765083259,0.021729071704038514,0.021729071704038514,4.0,,,,,,,,,,,,
6268483754,6268483753,0,669399485,,,,,,track,,False,False,184.0851765083259,-0.021729071704038514,0.021729071704038514,-4.0,,,,,,,,,,,,
6268483755,2327715973,0,223926858,,,,,,track,,False,True,379.31087268287587,0.013181799837781784,0.013181799837781784,5.0,,,,,,,,,,,,
6268483764,2079037663,0,1289626844,,,gravel,,,track,,False,False,47.932227619779056,0.0,0.0,0.0,,,,,,,,bad,,,,
6268483764,2327707853,0,669399486,,,ground,,,track,,False,False,113.93679511488716,0.0,0.0,0.0,,,,,,,,very_bad,,,,
6268483764,2079037682,0,"[1289626844, 1289626845]",,,"['gravel', 'ground']",,,track,,False,True,132.83392305963167,-0.030112789774373552,0.030112789774373552,-4.0,,,,,,,,"['bad', 'very_bad']",,,,
6270052341,2326391053,0,669555317,,,,,,track,,False,True,23.30253028580736,0.8153620987490848,0.8153620987490848,19.0,,,,,,,,,,,,
6270052341,923014887,0,1097512474,,,,,,track,,False,True,16.745730033799234,0.0,0.0,0.0,,,no,,,,,,,,,
6270052341,923014888,0,1097562631,,,,,,track,,False,False,28.018716799832152,0.0,0.0,0.0,,,,,,,,,,,,
6270052343,2326390954,0,222807181,,,,,,track,,False,False,16.197831706807268,0.0,0.0,0.0,,,no,,,,,,,,,
6270052343,3239101502,0,"[222807181, 603832614]",,,,,,track,,False,True,282.66124612304804,0.04599144799050678,0.04599144799050678,13.0,,,no,,,,,,,,,
6270052343,7006665179,0,669555318,,,,,,track,,False,False,753.7491408359967,0.017247117503286925,0.017247117503286925,13.0,,,no,,,,,,,,,
6270052353,7366672083,0,134384754,,,unpaved,,,path,,False,True,63.90469399047644,-0.12518642216160553,0.12518642216160553,-8.0,,,,,,,,,,,,
6270052353,1477630023,0,134384754,,,unpaved,,,path,,False,False,192.7516451439576,0.0,0.0,0.0,,,,,,,,,,,,
6270052353,1477630010,0,134384766,,,unpaved,,,path,,False,False,380.41760343922664,-0.060459873023921064,0.060459873023921064,-23.0,,,,,,,,,,,,
6270052378,4538597500,0,669555326,,,,,,track,,False,False,12.074544090298001,0.0,0.0,0.0,,,,,,,,,,,,
6270052378,5732496801,0,604038393,,,,,,track,,False,False,100.52444026766256,0.0,0.0,0.0,,,,,,,,,,,,
6270052378,6270052379,0,604038393,,,,,,track,,False,True,15.297536735569803,0.0,0.0,0.0,,,,,,,,,,,,
6270052379,4538597500,0,457761944,,,,,,track,,False,False,12.61966484708284,0.0,0.0,0.0,,,,,,,,,,,,
6270052379,4538542907,0,604038393,,,,,,track,,False,True,27.641462457427842,0.0,0.0,0.0,,,,,,,,,,,,
6270052379,6270052378,0,604038393,,,,,,track,,False,False,15.297536735569803,0.0,0.0,0.0,,,,,,,,,,,,
6270052380,4538542902,0,669555328,,,,,,track,,False,True,24.728149522812643,0.8087948506437674,0.8087948506437674,20.0,,,,,,,,,,,,
6270052383,4538542802,0,222318266,,,ground,,,track,,False,False,34.14487265330485,0.0,0.0,0.0,,,,,,,,very_bad,,,,
6270052383,4538597497,0,664885584,,,,,,track,,False,True,154.85667484813362,0.0,0.0,0.0,,,,,,,,,,,,
6270052383,2312962051,0,222318266,,,ground,,,track,,False,True,108.10868803040917,-0.05549970228398572,0.05549970228398572,-6.0,,,,,,,,very_bad,,,,
6270055485,2357757301,0,222318263,,,,,,track,,False,False,142.94888531566596,0.013991015009200755,0.013991015009200755,2.0,,,,,,,,,,,,
6360974922,1435420664,0,"[679295768, 679295767]",,,,,,"['steps', 'path']",,False,True,22.929576378326143,0.0,0.0,0.0,,,,,,,,,,,,
6419155993,3754830508,0,246294473,,1,asphalt,Steenweg,N78,primary,70,False,False,16.650775153627226,0.0,0.0,0.0,,,,,,,,,,,,
6419155993,10278952163,0,246294473,,1,asphalt,Steenweg,N78,primary,70,False,True,113.63431824809024,0.0,0.0,0.0,,,,,,,,,,,,
6419155993,13061707100,0,1421345393,,,,,,service,,False,True,5.715201500462099,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419155993,6419155994,0,1421345393,,,,,,service,,False,False,20.554377416155447,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419155994,6419155997,0,685072686,,,,,,service,,False,True,43.934230921940056,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419155994,6419155997,1,685072686,,,,,,service,,False,False,73.93344384437505,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419155994,6419156000,0,1421345392,,,,,,service,,False,False,31.99915438351875,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419155994,6419155993,0,1421345393,,,,,,service,,False,True,20.554377416155447,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419155997,6419155994,0,685072686,,,,,,service,,False,False,43.934230921940056,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419155997,6419155994,1,685072686,,,,,,service,,False,True,73.93344384437505,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419155997,6419156002,0,685072687,,,,,,service,,False,False,19.515247136262843,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419156000,6419155994,0,1421345392,,,,,,service,,False,True,31.99915438351875,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6419156002,6419155997,0,685072687,,,,,,service,,False,True,19.515247136262843,0.0,0.0,0.0,,,customers,,parking_aisle,,,,,,,
6475321134,35969705,0,210416017,,1,concrete,Kiezelweg,N2;N78,primary,50,False,True,11.605536270956225,0.0,0.0,0.0,roundabout,,,,,,,,,,,
6475321134,9048324947,0,977879288,,1,asphalt,2e Carabinierslaan,N2,primary,50,False,False,33.15613117915619,0.0,0.0,0.0,,,,,,,,,,,,
6475321134,35969706,0,1435305951,,1,concrete,Kiezelweg,N2;N78,primary,50,False,False,9.525196779245931,0.0,0.0,0.0,roundabout,,,,,,,,,,,
6475321138,642886226,0,"[210416016, 210416022]",,1,concrete,Kiezelweg,N2;N78,primary,50,False,False,8.836926007514885,0.0,0.0,0.0,roundabout,,,,,,,,,,,
6475321138,35969706,0,210416016,,1,concrete,Kiezelweg,N2;N78,primary,50,False,True,13.748173718206054,0.0,0.0,0.0,roundabout,,,,,,,,,,,
6475321138,94101886,0,839009884,,1,asphalt,Kiezelweg,N78,primary,50,False,False,40.5332702863904,-0.09868436402337502,0.09868436402337502,-4.0,,,,,,,,,,,,
6475329113,361147269,0,376561257,,,,Molenpoel,,residential,,False,True,6.623508414813193,0.0,0.0,0.0,,,,,,,,,,,,
6475329113,5078569141,0,521193373,,2,,Bilzerbaan,N2,primary,50,False,False,11.351359850433797,-0.17619034427171024,0.17619034427171024,-2.0,,,,,,,,,,,,
6475329113,3799711808,0,"[521193371, 521193373]",,"['1', '2']",,Bilzerbaan,N2,primary,50,False,True,31.688802357214833,0.0,0.0,0.0,,,,,,,,,,,,
6581845198,2910565876,0,604038397,,,unpaved,,,path,,False,True,36.2871271102163,-0.05511596423506667,0.05511596423506667,-2.0,,,,,,,,,,,,
6581845219,6581845222,0,700857071,,,,,,path,,False,True,45.82189634069389,0.0,0.0,0.0,,,,,,,,,,,,
6581845222,6581845223,0,700857071,,,,,,path,,False,True,13.999084602825477,0.0,0.0,0.0,,,,,,,,,,,,
6581845222,6581845219,0,700857071,,,,,,path,,False,False,45.8218963406939,0.0,0.0,0.0,,,,,,,,,,,,
6581845222,6581864710,0,700860930,,,,,,path,,False,False,62.47215628718409,-0.03201426233482342,0.03201426233482342,-2.0,,,,,,,,,,,,
6581845223,2724323972,0,208584390,,,asphalt,Daalbroekstraat,,tertiary,50,False,True,67.10053696106742,0.0,0.0,0.0,,,,,,,,,,,,
6581845223,6581845222,0,700857071,,,,,,path,,False,False,13.999084602825477,0.0,0.0,0.0,,,,,,,,,,,,
6581845223,2910565882,0,208584390,,,asphalt,Daalbroekstraat,,tertiary,50,False,False,127.00457065452561,-0.015747464754164997,0.015747464754164997,-2.0,,,,,,,,,,,,
6581845223,3229279213,0,700860929,,,unpaved,,,path,,False,True,117.84390627034153,-0.0254574045866895,0.0254574045866895,-3.0,,,,,,,,,,,,
6581864710,6581845222,0,700860930,,,,,,path,,False,True,62.47215628718409,0.03201426233482342,0.03201426233482342,2.0,,,,,,,,,,,,
6593125467,4177055002,0,749028454,,,paving_stones,,,path,,False,False,27.35468746127085,0.0,0.0,0.0,,,,,,,,,,,,
6596001563,6596001564,0,702395151,,,,,,track,,False,True,35.10800153919779,0.028483535267124462,0.028483535267124462,1.0,,,,,,,,,,,,
6596001564,2312887779,0,222309060,,,,,,track,,False,False,219.82476304673241,0.004549078029882424,0.004549078029882424,1.0,,,,,,,,,,,,
6596001564,2910565876,0,222309060,,,,,,track,,False,True,349.7240671999006,0.002859397147032505,0.002859397147032505,1.0,,,,,,,,,,,,
6596001564,6596001563,0,702395151,,,,,,track,,False,False,35.10800153919779,-0.028483535267124462,0.028483535267124462,-1.0,,,,,,,,,,,,
6596007609,5808093357,0,645440799,,,concrete,,,service,,False,False,5.254527010989997,0.0,0.0,0.0,,,,,parking_aisle,,,,,,,
6596007609,6067373400,0,749028456,,,paving_stones,,,service,,False,False,19.826749986404284,0.0,0.0,0.0,,,,,parking_aisle,,,,,,,
6596007609,5253035930,0,645440799,,,concrete,,,service,,False,True,47.68018716539356,-0.08389228813479183,0.08389228813479183,-4.0,,,,,parking_aisle,,,,,,,
6596007613,5824296683,0,702391827,,,,,,path,,False,False,5.496041755190499,0.0,0.0,0.0,,,,,,,,,,,,
6596007613,6067373416,0,1058010207,,,,,,path,,False,False,3.5444236052313434,0.0,0.0,0.0,,,,,,,,,,,,
6596007613,5808093190,0,1058010207,,,,,,path,,False,True,15.891022794798829,0.0,0.0,0.0,,,,,,,,,,,,
6700778575,6700778580,0,712685909,,,paved,,,path,,False,True,70.95946274635935,0.0,0.0,0.0,,,,,,,,,,,,
6700778575,357335657,0,978252129,,,,Lindestraat,,residential,50,False,False,86.42013960989917,0.0,0.0,0.0,,,,,,,,,,,,
6700778575,361146832,0,978252129,,,,Lindestraat,,residential,50,False,True,47.747095306970614,0.0,0.0,0.0,,,,,,,,,,,,
6700778580,361146881,0,1445471403,,,paving_stones,Pastoor Woltersplein,,residential,50,False,False,39.175412155152834,0.0,0.0,0.0,,,,,,,,,,,,
6700778580,357335657,0,318151607,,,asphalt,Pastoor Woltersplein,,residential,50,False,True,60.71562899057012,0.0,0.0,0.0,,,,,,,,,,,,
6700778580,6700778575,0,712685909,,,paved,,,path,,False,False,70.95946274635935,0.0,0.0,0.0,,,,,,,,,,,,
6703779607,363383783,0,"[35726649, 25869794, 25869795]",,,asphalt,Kompveldstraat,,tertiary,50,False,True,77.77005551757148,-0.025716839041578374,0.025716839041578374,-2.0,,,,yes,,,,,,,,
6703779607,4623780949,0,35730426,,,asphalt,,,service,,False,True,207.97259588726138,-0.12501647098781316,0.12501647098781316,-26.0,,,,,,,,,,,,
6703779607,4943077866,0,150612981,,,asphalt,Kompveldstraat,,tertiary,50,False,False,25.885596198319565,-1.0430511158847784,1.0430511158847784,-27.0,,,,,,,,,,,,
6854034221,6854034229,0,731944936,,,ground,,,footway,,False,True,98.59725969733125,-0.04056907881901579,0.04056907881901579,-4.0,,,,,,,,,,,,
6854034221,6854034231,0,"[731944938, 731944939]",,,unpaved,,,"['track', 'path']",,False,False,73.17446247338901,0.0136659698779976,0.0136659698779976,1.0,,,,,,,,,,,,
6854034221,2193472088,0,731944939,,,unpaved,,,path,,False,True,94.32699638016841,0.0,0.0,0.0,,,,,,,,,,,,
6854034229,6854034221,0,731944936,,,ground,,,footway,,False,False,98.59725969733125,0.04056907881901579,0.04056907881901579,4.0,,,,,,,,,,,,
6854034229,5745854163,0,731944937,,,ground,,,path,,False,False,45.47365412941191,0.08796302115102818,0.08796302115102818,4.0,,,,,,,,,,0.8,,
6854034229,2193472095,0,731944937,,,ground,,,path,,False,True,64.81594343000292,0.0,0.0,0.0,,,,,,,,,,0.8,,
6854034231,2193472078,0,371774889,,,,Houterstraat,,residential,,False,False,207.79361429249013,-0.019249869701816743,0.019249869701816743,-4.0,,,,,,,,,,,,
6854034231,329289517,0,"[209110392, 371774889]",,2,,Houterstraat,,"['unclassified', 'residential']",,False,True,60.20876011151152,0.0,0.0,0.0,,,,,,,,,,,,
6854034231,6854034221,0,"[731944938, 731944939]",,,unpaved,,,"['path', 'track']",,False,True,73.17446247338903,-0.013665969877997597,0.013665969877997597,-1.0,,,,,,,,,,,,
